,name,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
17831,CAMILLE RASMUSSEN,w,DEN,2022-08-11,2022 senior european championships,qual,"munich, germany",UB,51.0,4.2,7.766,,11.966
17832,CAMILLE RASMUSSEN,w,DEN,2022-08-11,2022 senior european championships,final,"munich, germany",VT1,6.0,5.0,8.766,,13.766
17833,CAMILLE RASMUSSEN,w,DEN,2022-08-11,2022 senior european championships,qual,"munich, germany",VT1,9.0,5.0,8.733,,13.733
17834,CAMILLE RASMUSSEN,w,DEN,2022-08-11,2022 senior european championships,qual,"munich, germany",VT1,7.0,5.0,8.733,,13.733
17835,CAMILLE RASMUSSEN,w,DEN,2022-08-11,2022 senior european championships,final,"munich, germany",VT2,6.0,4.4,8.6,,13.0
17836,CAMILLE RASMUSSEN,w,DEN,2022-08-11,2022 senior european championships,qual,"munich, germany",VT2,7.0,4.4,8.6,,13.0
17837,CAMILLE RASMUSSEN,w,DEN,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",BB,24.0,4.4,6.1,0.1,10.4
17838,CAMILLE RASMUSSEN,w,DEN,2022-03-26,2022 varna world challenge cup,final,"varna, bulgaria",VT1,2.0,5.0,8.85,0.1,13.75
17839,CAMILLE RASMUSSEN,w,DEN,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",VT1,7.0,5.0,8.9,,13.9
17840,CAMILLE RASMUSSEN,w,DEN,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",VT2,7.0,3.4,8.5,,11.9
17841,CAMILLE RASMUSSEN,w,DEN,2022-03-26,2022 varna world challenge cup,final,"varna, bulgaria",VT2,2.0,4.4,8.75,,13.15
17842,CAMILLE RASMUSSEN,w,DEN,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",BB,119.0,4.5,6.7,,11.2
17843,CAMILLE RASMUSSEN,w,DEN,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",FX,141.0,4.6,6.366,,10.966
17844,CAMILLE RASMUSSEN,w,DEN,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",UB,95.0,4.2,7.633,,11.833
17845,CAMILLE RASMUSSEN,w,DEN,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,43.0,5.0,8.666,0.3,13.366
17846,CAMILLE RASMUSSEN,w,DEN,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,15.0,5.0,8.666,0.3,13.366
17847,CAMILLE RASMUSSEN,w,DEN,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT2,15.0,4.4,8.633,,13.033
17848,CAMILLE RASMUSSEN,w,DEN,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",BB,16.0,4.5,6.866,,11.366
17849,CAMILLE RASMUSSEN,w,DEN,2023-04-27,2023 cairo world cup,final,"cairo, egypt",VT1,5.0,5.0,8.866,,13.866
17850,CAMILLE RASMUSSEN,w,DEN,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",VT1,3.0,5.0,8.766,0.1,13.666
17851,CAMILLE RASMUSSEN,w,DEN,2023-04-27,2023 cairo world cup,final,"cairo, egypt",VT2,5.0,4.4,7.466,,11.866
17852,CAMILLE RASMUSSEN,w,DEN,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",VT2,3.0,4.4,8.7,,13.1
17853,CAMILLE RASMUSSEN,w,DEN,2023-03-01,2023 doha world cup,qual,"doha, qatar",BB,16.0,4.5,7.766,,12.266
17854,CAMILLE RASMUSSEN,w,DEN,2023-03-01,2023 doha world cup,final,"doha, qatar",VT1,2.0,5.0,8.7,,13.7
17855,CAMILLE RASMUSSEN,w,DEN,2023-03-01,2023 doha world cup,qual,"doha, qatar",VT1,5.0,5.0,8.733,,13.733
17856,CAMILLE RASMUSSEN,w,DEN,2023-03-01,2023 doha world cup,final,"doha, qatar",VT2,2.0,4.4,8.566,,12.966
17857,CAMILLE RASMUSSEN,w,DEN,2023-03-01,2023 doha world cup,qual,"doha, qatar",VT2,5.0,3.4,8.6,,12.0
17858,CAMILLE RASMUSSEN,w,DEN,2023-04-11,2023 senior european championships,qual,"antalya, turkey",BB,56.0,4.5,6.666,,11.166
17859,CAMILLE RASMUSSEN,w,DEN,2023-04-11,2023 senior european championships,qual,"antalya, turkey",FX,59.0,4.7,7.2,,11.9
17860,CAMILLE RASMUSSEN,w,DEN,2023-04-11,2023 senior european championships,qual,"antalya, turkey",UB,69.0,4.2,7.333,,11.533
17861,CAMILLE RASMUSSEN,w,DEN,2023-04-11,2023 senior european championships,qual,"antalya, turkey",VT1,11.0,5.0,8.7,,13.7
17862,CAMILLE RASMUSSEN,w,DEN,2023-04-11,2023 senior european championships,final,"antalya, turkey",VT1,8.0,3.0,8.533,,11.533
17863,CAMILLE RASMUSSEN,w,DEN,2023-04-11,2023 senior european championships,qual,"antalya, turkey",VT1,4.0,5.0,8.7,,13.7
17864,CAMILLE RASMUSSEN,w,DEN,2023-04-11,2023 senior european championships,final,"antalya, turkey",VT2,8.0,4.4,8.566,,12.966
17865,CAMILLE RASMUSSEN,w,DEN,2023-04-11,2023 senior european championships,qual,"antalya, turkey",VT2,4.0,4.4,8.633,,13.033
17866,VALERIJA RATOBILSKA,w,LAT,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",BB,112.0,4.8,6.6,,11.4
17867,VALERIJA RATOBILSKA,w,LAT,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",FX,110.0,4.4,7.4,,11.8
17868,VALERIJA RATOBILSKA,w,LAT,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",UB,145.0,3.5,6.533,,10.033
17869,VALERIJA RATOBILSKA,w,LAT,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,142.0,3.6,8.433,,12.033
17870,VALERIJA RATOBILSKA,w,LAT,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,33.0,3.6,8.433,,12.033
17871,VALERIJA RATOBILSKA,w,LAT,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT2,33.0,3.6,8.1,0.3,11.4
17872,VALERIJA RATOBILSKA,w,LAT,2023-03-09,2023 baku world cup,qual,"baku, azerbaijan",BB,42.0,4.8,5.466,,10.266
17873,VALERIJA RATOBILSKA,w,LAT,2023-03-09,2023 baku world cup,qual,"baku, azerbaijan",FX,24.0,4.4,7.233,,11.633
17874,VALERIJA RATOBILSKA,w,LAT,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",BB,36.0,4.8,4.666,0.1,9.366
17875,VALERIJA RATOBILSKA,w,LAT,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",FX,23.0,4.4,6.866,,11.266
17876,VALERIJA RATOBILSKA,w,LAT,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",VT1,22.0,3.6,8.6,0.1,12.2
17877,VALERIJA RATOBILSKA,w,LAT,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",VT2,22.0,3.6,7.6,,11.2
17878,VALERIJA RATOBILSKA,w,LAT,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",BB,27.0,4.8,6.666,,11.466
17879,VALERIJA RATOBILSKA,w,LAT,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",FX,22.0,4.2,7.333,,11.533
17880,VALERIJA RATOBILSKA,w,LAT,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",BB,30.0,4.7,5.166,0.5,9.366
17881,VALERIJA RATOBILSKA,w,LAT,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",FX,24.0,4.3,5.6,,9.9
17882,VALERIJA RATOBILSKA,w,LAT,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",VT1,18.0,3.6,8.566,,12.166
17883,VALERIJA RATOBILSKA,w,LAT,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",VT2,18.0,3.6,7.466,0.1,10.966
17884,VALERIJA RATOBILSKA,w,LAT,2023-04-11,2023 senior european championships,qual,"antalya, turkey",BB,69.0,4.9,5.966,,10.866
17885,VALERIJA RATOBILSKA,w,LAT,2023-04-11,2023 senior european championships,qual,"antalya, turkey",FX,57.0,4.6,7.333,,11.933
17886,VALERIJA RATOBILSKA,w,LAT,2023-04-11,2023 senior european championships,qual,"antalya, turkey",UB,99.0,3.6,6.633,,10.233
17887,VALERIJA RATOBILSKA,w,LAT,2023-04-11,2023 senior european championships,qual,"antalya, turkey",VT1,85.0,3.6,8.6,,12.2
17900,PAULA RAYA,w,ESP,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",BB,98.0,4.6,6.433,,11.033
17901,PAULA RAYA,w,ESP,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",FX,60.0,4.8,7.766,,12.566
17902,PAULA RAYA,w,ESP,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",UB,127.0,4.9,5.666,,10.566
17903,PAULA RAYA,w,ESP,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,80.0,4.2,8.566,,12.766
17904,PAULA RAYA,w,ESP,2022-08-11,2022 senior european championships,qual,"munich, germany",UB,32.0,5.1,7.6,,12.7
17905,PAULA RAYA,w,ESP,2022-08-11,2022 senior european championships,teamfinal,"munich, germany",UB,23.0,5.0,7.466,,12.466
17906,LIHIE RAZ,w,ISR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",BB,27.0,5.3,7.333,,12.633
17907,LIHIE RAZ,w,ISR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",FX,40.0,5.0,7.833,,12.833
17908,LIHIE RAZ,w,ISR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",UB,131.0,4.7,5.566,,10.266
17909,LIHIE RAZ,w,ISR,2022-10-29,2022 51st fig artistic gymnastics world championships,final,"liverpool, england",VT1,8.0,5.0,7.433,0.3,12.133
17910,LIHIE RAZ,w,ISR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,25.0,5.0,8.7,,13.7
17911,LIHIE RAZ,w,ISR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,10.0,5.0,8.7,,13.7
17912,LIHIE RAZ,w,ISR,2022-10-29,2022 51st fig artistic gymnastics world championships,final,"liverpool, england",VT2,8.0,4.4,8.666,,13.066
17913,LIHIE RAZ,w,ISR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT2,10.0,4.4,8.733,,13.133
17914,LIHIE RAZ,w,ISR,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",BB,13.0,5.4,6.866,,12.266
17915,LIHIE RAZ,w,ISR,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",FX,19.0,5.0,6.433,,11.433
17916,LIHIE RAZ,w,ISR,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",UB,,4.9,7.366,,12.266
17917,LIHIE RAZ,w,ISR,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",VT1,10.0,4.2,8.7,,12.9
17918,LIHIE RAZ,w,ISR,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",VT2,10.0,3.8,8.7,,12.5
17919,LIHIE RAZ,w,ISR,,2022 koper world challenge cup,qual,"koper, slovenia",BB,3.0,5.3,7.35,,12.65
17920,LIHIE RAZ,w,ISR,,2022 koper world challenge cup,final,"koper, slovenia",BB,7.0,4.9,5.75,,10.65
17921,LIHIE RAZ,w,ISR,,2022 koper world challenge cup,qual,"koper, slovenia",FX,7.0,5.1,7.05,0.1,12.05
17922,LIHIE RAZ,w,ISR,,2022 koper world challenge cup,final,"koper, slovenia",FX,4.0,5.1,7.25,,12.35
17923,LIHIE RAZ,w,ISR,,2022 koper world challenge cup,qual,"koper, slovenia",UB,8.0,4.9,7.6,,12.5
17924,LIHIE RAZ,w,ISR,,2022 koper world challenge cup,final,"koper, slovenia",UB,7.0,4.9,7.2,,12.1
17925,LIHIE RAZ,w,ISR,,2022 koper world challenge cup,qual,"koper, slovenia",VT1,12.0,4.2,8.75,,12.95
17926,LIHIE RAZ,w,ISR,,2022 koper world challenge cup,qual,"koper, slovenia",VT2,12.0,3.8,7.4,,11.2
17927,LIHIE RAZ,w,ISR,,2022 paris world challenge cup,qual,"paris, france",BB,37.0,5.3,4.8,,10.1
17928,LIHIE RAZ,w,ISR,,2022 paris world challenge cup,qual,"paris, france",FX,12.0,4.9,7.4,,12.3
17929,LIHIE RAZ,w,ISR,,2022 paris world challenge cup,qual,"paris, france",UB,20.0,4.9,6.7,,11.6
17930,LIHIE RAZ,w,ISR,2022-08-11,2022 senior european championships,qual,"munich, germany",BB,55.0,5.0,6.733,,11.733
17931,LIHIE RAZ,w,ISR,2022-08-11,2022 senior european championships,qual,"munich, germany",FX,28.0,5.2,7.5,0.1,12.6
17932,LIHIE RAZ,w,ISR,2022-08-11,2022 senior european championships,qual,"munich, germany",UB,42.0,4.9,7.433,,12.333
17933,LIHIE RAZ,w,ISR,2022-08-11,2022 senior european championships,final,"munich, germany",VT1,7.0,5.0,8.433,0.1,13.333
17934,LIHIE RAZ,w,ISR,2022-08-11,2022 senior european championships,qual,"munich, germany",VT1,14.0,5.0,8.5,,13.5
17935,LIHIE RAZ,w,ISR,2022-08-11,2022 senior european championships,qual,"munich, germany",VT1,8.0,5.0,8.5,,13.5
17936,LIHIE RAZ,w,ISR,2022-08-11,2022 senior european championships,final,"munich, germany",VT2,7.0,4.4,8.4,0.1,12.7
17937,LIHIE RAZ,w,ISR,2022-08-11,2022 senior european championships,qual,"munich, germany",VT2,8.0,4.4,8.633,,13.033
17938,LIHIE RAZ,w,ISR,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",BB,7.0,5.4,7.15,,12.55
17939,LIHIE RAZ,w,ISR,2022-03-26,2022 varna world challenge cup,final,"varna, bulgaria",BB,7.0,5.3,6.2,,11.5
17940,LIHIE RAZ,w,ISR,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",FX,13.0,5.3,7.1,0.1,12.3
17941,LIHIE RAZ,w,ISR,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",UB,18.0,4.7,6.85,,11.55
17942,LIHIE RAZ,w,ISR,2022-03-26,2022 varna world challenge cup,final,"varna, bulgaria",VT1,6.0,4.2,8.9,,13.1
17943,LIHIE RAZ,w,ISR,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",VT1,8.0,4.2,9.0,,13.2
17944,LIHIE RAZ,w,ISR,2022-03-26,2022 varna world challenge cup,final,"varna, bulgaria",VT2,6.0,3.8,8.95,,12.75
17945,LIHIE RAZ,w,ISR,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",VT2,8.0,3.8,8.8,,12.6
17946,LIHIE RAZ,w,ISR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",BB,78.0,5.1,6.933,,12.033
17947,LIHIE RAZ,w,ISR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",FX,59.0,5.0,7.533,,12.533
17948,LIHIE RAZ,w,ISR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",UB,74.0,4.9,7.5,,12.4
17949,LIHIE RAZ,w,ISR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,82.0,4.2,8.833,,13.033
17950,LIHIE RAZ,w,ISR,2023-03-09,2023 baku world cup,qual,"baku, azerbaijan",BB,39.0,5.3,5.066,,10.366
17951,LIHIE RAZ,w,ISR,2023-03-09,2023 baku world cup,qual,"baku, azerbaijan",FX,12.0,4.7,7.5,,12.2
17952,LIHIE RAZ,w,ISR,2023-03-09,2023 baku world cup,qual,"baku, azerbaijan",UB,19.0,4.9,6.633,,11.533
17953,LIHIE RAZ,w,ISR,2023-03-09,2023 baku world cup,qual,"baku, azerbaijan",VT1,11.0,4.2,8.7,,12.9
17954,LIHIE RAZ,w,ISR,2023-03-09,2023 baku world cup,qual,"baku, azerbaijan",VT2,11.0,3.4,8.533,,11.933
17955,LIHIE RAZ,w,ISR,2023-04-11,2023 senior european championships,qual,"antalya, turkey",BB,98.0,5.2,4.5,,9.7
17956,LIHIE RAZ,w,ISR,2023-04-11,2023 senior european championships,qual,"antalya, turkey",FX,46.0,5.0,7.2,0.1,12.1
17957,LIHIE RAZ,w,ISR,2023-04-11,2023 senior european championships,qual,"antalya, turkey",UB,77.0,4.7,6.533,,11.233
17958,LIHIE RAZ,w,ISR,2023-04-11,2023 senior european championships,qual,"antalya, turkey",VT1,51.0,4.2,8.733,,12.933
17959,LIHIE RAZ,w,ISR,2023-06-01,2023 tel aviv world challenge cup,qual,"tel aviv, israel",BB,6.0,5.2,7.467,,12.667
17960,LIHIE RAZ,w,ISR,2023-06-01,2023 tel aviv world challenge cup,final,"tel aviv, israel",BB,8.0,5.0,5.367,,10.367
17961,LIHIE RAZ,w,ISR,2023-06-01,2023 tel aviv world challenge cup,qual,"tel aviv, israel",FX,7.0,5.0,7.6,,12.6
17962,LIHIE RAZ,w,ISR,2023-06-01,2023 tel aviv world challenge cup,final,"tel aviv, israel",FX,6.0,5.0,7.767,,12.767
17963,LIHIE RAZ,w,ISR,2023-06-01,2023 tel aviv world challenge cup,qual,"tel aviv, israel",UB,12.0,4.9,6.267,,11.167
17964,LIHIE RAZ,w,ISR,2023-06-01,2023 tel aviv world challenge cup,final,"tel aviv, israel",VT1,6.0,4.2,8.7,,12.9
17965,LIHIE RAZ,w,ISR,2023-06-01,2023 tel aviv world challenge cup,qual,"tel aviv, israel",VT1,8.0,4.2,8.833,,13.033
17966,LIHIE RAZ,w,ISR,2023-06-01,2023 tel aviv world challenge cup,final,"tel aviv, israel",VT2,6.0,3.4,8.5,,11.9
17967,LIHIE RAZ,w,ISR,2023-06-01,2023 tel aviv world challenge cup,qual,"tel aviv, israel",VT2,8.0,3.2,8.567,0.1,11.667
17968,ARUNA BUDDA REDDY,w,IND,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",FX,11.0,3.0,8.4,,11.4
17969,ARUNA BUDDA REDDY,w,IND,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",VT1,2.0,4.0,8.633,,12.633
17970,ARUNA BUDDA REDDY,w,IND,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",VT2,2.0,4.4,8.533,,12.933
17971,LARASATI REGGANIS,w,INA,,2023 10th senior artistic gymnastics asian championships,qual,singapore,UB,43.0,2.5,6.366,,8.866
18064,LARASATI RENGGANIS,w,INA,,2023 10th senior artistic gymnastics asian championships,qual,singapore,BB,49.0,3.5,3.766,,7.266
18065,LARASATI RENGGANIS,w,INA,,2023 10th senior artistic gymnastics asian championships,qual,singapore,FX,39.0,3.9,7.033,,10.933
18066,MALEK REZAGUI,w,ALG,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",FX,28.0,4.3,6.833,0.1,11.033
18067,MALEK REZAGUI,w,ALG,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",VT1,24.0,3.6,8.733,,12.333
18155,DANYELLA RICHARDS,w,JAM,,birmingham 2022 commonwealth games,qual,"birmingham, england",BB,29.0,4.4,5.85,,10.25
18156,DANYELLA RICHARDS,w,JAM,,birmingham 2022 commonwealth games,qual,"birmingham, england",FX,27.0,4.1,7.05,,11.15
18157,DANYELLA RICHARDS,w,JAM,,birmingham 2022 commonwealth games,qual,"birmingham, england",UB,33.0,2.8,7.1,,9.9
18159,CAMRYN RICHARDSON,w,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",FX,21.0,4.5,7.15,,11.65
18160,CAMRYN RICHARDSON,w,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",VT,,5.0,9.25,,14.25
18161,KIARA AIESHA VICTORIA RICHMON,w,JAM,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",BB,,4.1,6.3,,10.4
18162,KIARA AIESHA VICTORIA RICHMON,w,JAM,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",FX,,4.3,6.833,,11.133
18163,KIARA AIESHA VICTORIA RICHMON,w,JAM,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",UB,,3.6,6.633,,10.233
18164,KIARA AIESHA VICTORIA RICHMON,w,JAM,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",VT,,3.2,7.9,,11.1
18182,JOSCELYN ROBERSON,w,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",BB,,6.1,7.15,,13.25
18183,JOSCELYN ROBERSON,w,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",BB,,6.1,5.85,,11.95
18184,JOSCELYN ROBERSON,w,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",FX,,5.5,7.35,,12.85
18185,JOSCELYN ROBERSON,w,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",FX,,5.5,7.45,,12.95
18186,JOSCELYN ROBERSON,w,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",UB,,4.4,6.5,,10.9
18187,JOSCELYN ROBERSON,w,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",UB,,4.4,6.8,,11.2
18188,JOSCELYN ROBERSON,w,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",VT,,5.2,8.55,,13.75
18189,JOSCELYN ROBERSON,w,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",VT,,5.2,8.7,0.1,13.8
18190,JOSCELYN ROBERSON,w,USA,,2022 u.s. classic,aafinal,"west valley city, utah",BB,6.0,6.0,6.3,,12.3
18191,JOSCELYN ROBERSON,w,USA,,2022 u.s. classic,aafinal,"west valley city, utah",FX,4.0,5.2,7.5,,12.7
18192,JOSCELYN ROBERSON,w,USA,,2022 u.s. classic,aafinal,"west valley city, utah",UB,13.0,4.6,5.95,,10.55
18193,JOSCELYN ROBERSON,w,USA,,2022 u.s. classic,aafinal,"west valley city, utah",VT,,5.2,8.8,,14.0
18194,JOSCELYN ROBERSON,w,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",BB,5.0,6.1,7.3,,13.4
18195,JOSCELYN ROBERSON,w,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",FX,11.0,5.3,7.35,,12.65
18196,JOSCELYN ROBERSON,w,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",UB,24.0,3.7,6.05,,9.75
18197,JOSCELYN ROBERSON,w,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",VT,,5.0,8.2,0.3,12.9
18198,JOSCELYN ROBERSON,w,USA,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",FX,10.0,6.2,7.433,,13.633
18199,JOSCELYN ROBERSON,w,USA,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,6.0,5.6,8.866,,14.466
18200,JOSCELYN ROBERSON,w,USA,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT2,6.0,5.0,8.733,0.1,13.633
18201,JOSCELYN ROBERSON,w,USA,2023-04-27,2023 cairo world cup,final,"cairo, egypt",BB,2.0,5.8,7.433,,13.233
18202,JOSCELYN ROBERSON,w,USA,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",BB,3.0,5.3,7.533,,12.833
18203,JOSCELYN ROBERSON,w,USA,2023-04-27,2023 cairo world cup,final,"cairo, egypt",FX,1.0,5.9,7.8,,13.7
18204,JOSCELYN ROBERSON,w,USA,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",FX,1.0,6.1,7.966,,14.066
18205,JOSCELYN ROBERSON,w,USA,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",UB,20.0,5.1,6.3,,11.4
18206,JOSCELYN ROBERSON,w,USA,2023-04-27,2023 cairo world cup,final,"cairo, egypt",VT1,1.0,5.2,8.833,,14.033
18207,JOSCELYN ROBERSON,w,USA,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",VT1,2.0,5.2,8.866,,14.066
18208,JOSCELYN ROBERSON,w,USA,2023-04-27,2023 cairo world cup,final,"cairo, egypt",VT2,1.0,5.0,8.933,,13.933
18209,JOSCELYN ROBERSON,w,USA,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",VT2,2.0,5.0,8.966,,13.966
18210,JOSCELYN ROBERSON,w,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",BB,3.0,6.3,8.0,,14.3
18211,JOSCELYN ROBERSON,w,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",FX,2.0,6.4,7.6,,14.0
18212,JOSCELYN ROBERSON,w,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",UB,29.0,4.4,6.7,,11.1
18213,JOSCELYN ROBERSON,w,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",VT,,5.6,9.05,,14.65
18214,JOSCELYN ROBERSON,w,USA,2023-08-26,2023 u.s. championships,qual,"san jose, ca",BB,,6.0,7.2,,13.2
18215,JOSCELYN ROBERSON,w,USA,2023-08-26,2023 u.s. championships,final,"san jose, ca",BB,,6.2,7.0,,13.2
18216,JOSCELYN ROBERSON,w,USA,2023-08-26,2023 u.s. championships,qual,"san jose, ca",FX,,6.2,7.3,0.2,13.3
18217,JOSCELYN ROBERSON,w,USA,2023-08-26,2023 u.s. championships,final,"san jose, ca",FX,,6.2,7.4,,13.6
18218,JOSCELYN ROBERSON,w,USA,2023-08-26,2023 u.s. championships,qual,"san jose, ca",UB,,4.7,7.1,,11.8
18219,JOSCELYN ROBERSON,w,USA,2023-08-26,2023 u.s. championships,final,"san jose, ca",UB,,4.7,7.1,,11.8
18220,JOSCELYN ROBERSON,w,USA,2023-08-26,2023 u.s. championships,qual,"san jose, ca",VT,,5.6,9.05,,14.65
18221,JOSCELYN ROBERSON,w,USA,2023-08-26,2023 u.s. championships,final,"san jose, ca",VT,,5.6,8.95,,14.55
18222,JOSCELYN ROBERSON,w,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",BB,2.0,6.0,7.3,,13.3
18223,JOSCELYN ROBERSON,w,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",FX,2.0,6.0,7.55,,13.55
18224,JOSCELYN ROBERSON,w,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",UB,29.0,5.1,5.75,,10.85
18225,JOSCELYN ROBERSON,w,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",VT,,5.2,8.8,,14.0
18226,JOSCELYN ROBERSON,w,USA,2023-03-17,enbw dtb pokal team challenge 2023,qual,"stuttgart, germany",BB,18.0,6.0,6.5,,12.5
18227,JOSCELYN ROBERSON,w,USA,2023-03-17,enbw dtb pokal team challenge 2023,final,"stuttgart, germany",FX,2.0,5.6,7.7,,13.3
18228,JOSCELYN ROBERSON,w,USA,2023-03-17,enbw dtb pokal team challenge 2023,qual,"stuttgart, germany",FX,1.0,6.2,7.95,,14.15
18229,JOSCELYN ROBERSON,w,USA,2023-03-17,enbw dtb pokal team challenge 2023,qual,"stuttgart, germany",UB,14.0,5.3,7.7,,13.0
18230,JOSCELYN ROBERSON,w,USA,2023-03-17,enbw dtb pokal team challenge 2023,final,"stuttgart, germany",VT1,1.0,5.2,9.033,,14.233
