,name,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
16438,AUSTIN PADGETT,m,USA,,2022 u.s. classic,aafinal,"west valley city, utah",PB,36.0,5.0,6.85,,11.85
16439,AUSTIN PADGETT,m,USA,,2022 u.s. classic,aafinal,"west valley city, utah",PH,35.0,4.2,6.05,,10.25
16440,AUSTIN PADGETT,m,USA,,2022 u.s. classic,aafinal,"west valley city, utah",SR,28.0,4.7,7.05,,11.75
16441,AUSTIN PADGETT,m,USA,,2022 u.s. classic,aafinal,"west valley city, utah",VT,29.0,5.2,8.2,0.1,13.3
16462,SONGHYOK PAK,m,PRK,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",FX,36.0,3.2,8.433,0.3,11.333
16463,SONGHYOK PAK,m,PRK,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",PB,19.0,6.1,7.566,0.3,13.366
16464,SONGHYOK PAK,m,PRK,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",PH,22.0,4.9,7.433,,12.333
16465,SONGHYOK PAK,m,PRK,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",SR,10.0,5.7,7.8,,13.5
16466,JESSE-LEE PAKELE,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",FX,54.0,5.1,6.75,,11.85
16467,JESSE-LEE PAKELE,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",HB,72.0,4.0,6.35,,10.35
16468,JESSE-LEE PAKELE,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",PB,66.0,5.0,7.1,,12.1
16469,JESSE-LEE PAKELE,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",PH,12.0,5.0,8.15,,13.15
16470,JESSE-LEE PAKELE,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",SR,63.0,5.2,6.15,,11.35
16471,JESSE-LEE PAKELE,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",VT,21.0,4.8,9.25,,14.05
16472,PETRO PAKHNIUK,m,UKR,,2022 koper world challenge cup,qual,"koper, slovenia",FX,3.0,5.4,8.5,,13.9
16473,PETRO PAKHNIUK,m,UKR,,2022 koper world challenge cup,final,"koper, slovenia",FX,9.0,5.4,6.6,,12.0
16474,PETRO PAKHNIUK,m,UKR,,2022 koper world challenge cup,final,"koper, slovenia",PB,1.0,5.9,8.5,,14.4
16475,PETRO PAKHNIUK,m,UKR,,2022 koper world challenge cup,qual,"koper, slovenia",PB,2.0,5.9,8.8,,14.7
16476,PETRO PAKHNIUK,m,UKR,,2022 koper world challenge cup,qual,"koper, slovenia",PH,5.0,5.3,8.1,,13.4
16477,PETRO PAKHNIUK,m,UKR,,2022 koper world challenge cup,final,"koper, slovenia",PH,2.0,5.5,8.25,,13.75
16478,PETRO PAKHNIUK,m,UKR,,2022 osijek world challenge cup,qual,"osijek, croatia",FX,3.0,5.4,8.55,,13.95
16479,PETRO PAKHNIUK,m,UKR,,2022 osijek world challenge cup,final,"osijek, croatia",FX,4.0,5.4,8.333,,13.733
16480,PETRO PAKHNIUK,m,UKR,,2022 osijek world challenge cup,final,"osijek, croatia",PB,7.0,6.1,7.166,,13.266
16481,PETRO PAKHNIUK,m,UKR,,2022 osijek world challenge cup,qual,"osijek, croatia",PB,7.0,6.1,8.05,,14.15
16482,PETRO PAKHNIUK,m,UKR,,2022 osijek world challenge cup,qual,"osijek, croatia",PH,10.0,5.3,8.0,,13.3
16483,PETRO PAKHNIUK,m,UKR,2022-08-18,2022 senior european championships,qual,"munich, germany",FX,81.0,5.4,7.2,,12.6
16484,PETRO PAKHNIUK,m,UKR,2022-08-18,2022 senior european championships,qual,"munich, germany",HB,33.0,5.0,8.333,,13.333
16485,PETRO PAKHNIUK,m,UKR,2022-08-18,2022 senior european championships,qual,"munich, germany",PB,61.0,6.0,7.0,,13.0
16486,PETRO PAKHNIUK,m,UKR,2022-08-18,2022 senior european championships,qual,"munich, germany",PH,86.0,5.5,6.233,,11.733
16487,PETRO PAKHNIUK,m,UKR,2022-08-18,2022 senior european championships,qual,"munich, germany",SR,77.0,4.4,8.333,,12.733
16488,PETRO PAKHNIUK,m,UKR,2022-08-18,2022 senior european championships,qual,"munich, germany",VT1,16.0,5.2,9.266,,14.466
16492,PATRICK HARRI AARON PALMROTH,m,FIN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",FX,43.0,5.0,8.0,,13.0
16493,PATRICK HARRI AARON PALMROTH,m,FIN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",HB,51.0,3.9,8.5,,12.4
16494,PATRICK HARRI AARON PALMROTH,m,FIN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",PB,60.0,4.5,7.833,,12.333
16495,PATRICK HARRI AARON PALMROTH,m,FIN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",PH,63.0,3.9,7.533,,11.433
16496,PATRICK HARRI AARON PALMROTH,m,FIN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",SR,68.0,4.0,8.0,,12.0
16497,PATRICK HARRI AARON PALMROTH,m,FIN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",VT1,50.0,4.4,9.133,,13.533
16498,PATRICK HARRI AARON PALMROTH,m,FIN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",VT1,18.0,4.4,9.133,,13.533
16499,PATRICK HARRI AARON PALMROTH,m,FIN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",VT2,18.0,4.0,9.033,,13.033
16522,COLE PARTRIDGE,m,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",FX,,4.5,7.9,,12.4
16523,COLE PARTRIDGE,m,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",FX,,4.4,7.7,,12.1
16524,COLE PARTRIDGE,m,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",HB,,5.0,6.0,,11.0
16525,COLE PARTRIDGE,m,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",HB,,4.5,5.2,,9.7
16526,COLE PARTRIDGE,m,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",PB,,5.1,7.65,,12.75
16527,COLE PARTRIDGE,m,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",PB,,4.9,7.9,,12.8
16528,COLE PARTRIDGE,m,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",PH,,3.9,5.65,,9.55
16529,COLE PARTRIDGE,m,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",PH,,4.3,7.2,,11.5
16530,COLE PARTRIDGE,m,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",SR,,4.5,7.2,,11.7
16531,COLE PARTRIDGE,m,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",SR,,4.5,8.05,,12.55
16532,COLE PARTRIDGE,m,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",VT,,4.8,8.6,,13.4
16533,COLE PARTRIDGE,m,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",VT,,4.8,8.5,0.3,13.0
16534,COLE PARTRIDGE,m,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",FX,30.0,4.9,7.15,,12.05
16535,COLE PARTRIDGE,m,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",HB,28.0,4.9,6.95,,11.85
16536,COLE PARTRIDGE,m,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",PB,20.0,4.8,8.3,,13.1
16537,COLE PARTRIDGE,m,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",PH,36.0,4.0,5.5,,9.5
16538,COLE PARTRIDGE,m,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",SR,25.0,4.4,8.1,,12.5
16539,COLE PARTRIDGE,m,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",VT,31.0,4.8,8.55,0.1,13.25
16569,DMITRIY PATANIN,m,KAZ,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",FX,57.0,5.9,7.566,0.2,13.266
16570,DMITRIY PATANIN,m,KAZ,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",HB,135.0,4.3,5.933,,10.233
16571,DMITRIY PATANIN,m,KAZ,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",PB,85.0,5.1,8.066,,13.166
16572,DMITRIY PATANIN,m,KAZ,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",SR,78.0,4.3,8.433,,12.733
16573,DMITRIY PATANIN,m,KAZ,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,72.0,5.2,8.833,0.3,13.733
16574,DMITRIY PATANIN,m,KAZ,,2022 9th senior artistic gymnastics asian championships,final,"doha, qatar",FX,7.0,5.9,7.9,,13.8
16575,DMITRIY PATANIN,m,KAZ,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",FX,9.0,5.9,8.067,,13.967
16576,DMITRIY PATANIN,m,KAZ,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",HB,36.0,4.3,7.033,,11.333
16577,DMITRIY PATANIN,m,KAZ,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",SR,21.0,4.3,8.5,,12.8
16578,DMITRIY PATANIN,m,KAZ,,2022 9th senior artistic gymnastics asian championships,final,"doha, qatar",VT1,8.0,5.2,8.1,0.1,13.2
16579,DMITRIY PATANIN,m,KAZ,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",VT1,5.0,5.2,8.933,,14.133
16580,DMITRIY PATANIN,m,KAZ,,2022 9th senior artistic gymnastics asian championships,final,"doha, qatar",VT2,8.0,5.2,8.9,0.1,14.0
16581,DMITRIY PATANIN,m,KAZ,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",VT2,5.0,5.2,9.067,,14.267
16582,DMITRIY PATANIN,m,KAZ,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",FX,11.0,6.0,7.433,,13.433
16583,DMITRIY PATANIN,m,KAZ,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",FX,31.0,5.7,5.0,,10.7
16584,DMITRIY PATANIN,m,KAZ,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",SR,23.0,2.3,6.133,6.3,2.133
16585,DMITRIY PATANIN,m,KAZ,2022-10-07,2022 mersin world challenge cup,final,"mersin, turkey",FX,1.0,5.9,8.65,,14.55
16586,DMITRIY PATANIN,m,KAZ,2022-10-07,2022 mersin world challenge cup,qual,"mersin, turkey",FX,1.0,5.9,8.85,,14.75
16587,DMITRIY PATANIN,m,KAZ,2022-10-07,2022 mersin world challenge cup,qual,"mersin, turkey",VT1,10.0,5.2,8.1,0.1,13.2
16588,DMITRIY PATANIN,m,KAZ,2022-10-07,2022 mersin world challenge cup,qual,"mersin, turkey",VT2,10.0,5.2,9.1,0.3,14.0
16589,DMITRIY PATANIN,m,KAZ,,2022 szombathely world challenge cup,qual,"szombathely, hungary",FX,7.0,5.9,8.05,,13.95
16590,DMITRIY PATANIN,m,KAZ,,2022 szombathely world challenge cup,final,"szombathely, hungary",FX,8.0,5.6,5.733,,11.333
16591,DMITRIY PATANIN,m,KAZ,,2022 szombathely world challenge cup,final,"szombathely, hungary",VT1,6.0,5.2,9.166,,14.366
16592,DMITRIY PATANIN,m,KAZ,,2022 szombathely world challenge cup,qual,"szombathely, hungary",VT1,3.0,5.2,9.2,,14.4
16593,DMITRIY PATANIN,m,KAZ,,2022 szombathely world challenge cup,qual,"szombathely, hungary",VT2,3.0,5.2,8.85,0.1,13.95
16594,DMITRIY PATANIN,m,KAZ,,2022 szombathely world challenge cup,final,"szombathely, hungary",VT2,6.0,5.2,7.866,0.3,12.766
16595,DMITRIY PATANIN,m,KAZ,,2023 10th senior artistic gymnastics asian championships,final,singapore,FX,2.0,5.9,8.466,,14.366
16596,DMITRIY PATANIN,m,KAZ,,2023 10th senior artistic gymnastics asian championships,qual,singapore,FX,4.0,5.9,8.3,,14.2
16597,DMITRIY PATANIN,m,KAZ,,2023 10th senior artistic gymnastics asian championships,qual,singapore,HB,15.0,4.6,8.633,,13.233
16598,DMITRIY PATANIN,m,KAZ,,2023 10th senior artistic gymnastics asian championships,qual,singapore,PB,21.0,5.4,8.0,,13.4
16599,DMITRIY PATANIN,m,KAZ,,2023 10th senior artistic gymnastics asian championships,qual,singapore,SR,20.0,4.8,8.266,,13.066
16600,DMITRIY PATANIN,m,KAZ,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",FX,39.0,5.9,8.1,0.1,13.9
16601,DMITRIY PATANIN,m,KAZ,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",HB,101.0,4.6,7.8,,12.4
16602,DMITRIY PATANIN,m,KAZ,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",PB,87.0,5.4,8.066,0.3,13.166
16603,DMITRIY PATANIN,m,KAZ,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",SR,48.0,4.8,8.566,,13.366
16604,DMITRIY PATANIN,m,KAZ,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,22.0,5.2,9.2,,14.4
16605,DMITRIY PATANIN,m,KAZ,2023-03-09,2023 baku world cup,qual,"baku, azerbaijan",SR,29.0,4.3,8.366,,12.666
16606,DMITRIY PATANIN,m,KAZ,2023-03-09,2023 baku world cup,qual,"baku, azerbaijan",VT1,,5.2,8.033,,13.233
16607,DMITRIY PATANIN,m,KAZ,2023-02-23,2023 cottbus world cup,final,"cottbus, germany",FX,5.0,5.9,7.9,,13.8
16608,DMITRIY PATANIN,m,KAZ,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",FX,7.0,5.9,8.166,0.1,13.966
16609,DMITRIY PATANIN,m,KAZ,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",SR,29.0,4.3,8.3,,12.6
16610,DMITRIY PATANIN,m,KAZ,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",VT1,37.0,5.2,7.833,0.3,12.733
16611,DMITRIY PATANIN,m,KAZ,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",VT2,37.0,5.2,7.666,0.3,12.566
16612,DMITRIY PATANIN,m,KAZ,2023-03-01,2023 doha world cup,qual,"doha, qatar",FX,11.0,5.9,7.5,0.1,13.3
16613,DMITRIY PATANIN,m,KAZ,2023-03-01,2023 doha world cup,qual,"doha, qatar",SR,26.0,4.3,8.4,,12.7
16614,DMITRIY PATANIN,m,KAZ,2023-03-01,2023 doha world cup,qual,"doha, qatar",VT1,28.0,5.2,7.666,,12.866
16615,DMITRIY PATANIN,m,KAZ,2023-03-01,2023 doha world cup,qual,"doha, qatar",VT2,28.0,4.0,9.366,,13.366
16616,DMITRIY PATANIN,m,KAZ,2023-08-01,2023 fisu world university games,final,"chengdu, china",FX,5.0,5.9,8.066,0.4,13.566
16617,DMITRIY PATANIN,m,KAZ,2023-08-01,2023 fisu world university games,qual,"chengdu, china",FX,8.0,5.9,8.4,0.3,14.0
16618,DMITRIY PATANIN,m,KAZ,2023-08-01,2023 fisu world university games,qual,"chengdu, china",HB,64.0,4.6,7.4,0.3,11.7
16619,DMITRIY PATANIN,m,KAZ,2023-08-01,2023 fisu world university games,qual,"chengdu, china",PB,47.0,5.4,7.333,,12.733
16620,DMITRIY PATANIN,m,KAZ,2023-08-01,2023 fisu world university games,qual,"chengdu, china",SR,27.0,4.8,8.6,,13.4
16621,DMITRIY PATANIN,m,KAZ,2023-08-01,2023 fisu world university games,qual,"chengdu, china",VT1,18.0,5.2,9.0,,14.2
16622,DMITRIY PATANIN,m,KAZ,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",PB,25.0,5.4,8.0,,13.4
16623,RAKESH PATRA,m,IND,,2023 10th senior artistic gymnastics asian championships,qual,singapore,FX,41.0,4.2,7.733,,11.933
16624,RAKESH PATRA,m,IND,,2023 10th senior artistic gymnastics asian championships,qual,singapore,HB,26.0,4.0,8.666,,12.666
16625,RAKESH PATRA,m,IND,,2023 10th senior artistic gymnastics asian championships,qual,singapore,PB,24.0,5.0,8.2,,13.2
16626,RAKESH PATRA,m,IND,,2023 10th senior artistic gymnastics asian championships,qual,singapore,PH,32.0,4.1,7.966,,12.066
16627,RAKESH PATRA,m,IND,,2023 10th senior artistic gymnastics asian championships,qual,singapore,SR,11.0,5.3,8.2,,13.5
16633,STEFANO PATRON,m,ITA,2023-08-01,2023 fisu world university games,qual,"chengdu, china",FX,34.0,5.2,7.966,,13.166
16634,STEFANO PATRON,m,ITA,2023-08-01,2023 fisu world university games,qual,"chengdu, china",HB,21.0,5.2,8.266,,13.466
16635,STEFANO PATRON,m,ITA,2023-08-01,2023 fisu world university games,qual,"chengdu, china",PB,19.0,5.8,7.933,,13.733
16636,STEFANO PATRON,m,ITA,2023-08-01,2023 fisu world university games,qual,"chengdu, china",PH,64.0,4.8,6.566,,11.366
16637,STEFANO PATRON,m,ITA,2023-08-01,2023 fisu world university games,qual,"chengdu, china",VT1,31.0,4.8,9.033,,13.832999999999998
16668,CADEN PEACOCK,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",HB,49.0,4.6,7.25,,11.85
16669,CADEN PEACOCK,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",PB,67.0,3.8,8.2,,12.0
16670,CADEN PEACOCK,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",SR,35.0,4.3,8.45,,12.75
16671,CADEN PEACOCK,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",VT,63.0,4.8,8.2,0.1,12.9
16675,WILLIAM PEARCE,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",FX,58.0,4.1,7.65,,11.75
16676,WILLIAM PEARCE,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",HB,34.0,4.7,8.05,,12.75
16677,WILLIAM PEARCE,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",PB,51.0,4.3,8.35,,12.65
16678,WILLIAM PEARCE,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",PH,53.0,4.3,6.5,,10.8
16679,WILLIAM PEARCE,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",SR,64.0,3.6,7.6,,11.2
16680,WILLIAM PEARCE,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",VT,62.0,4.4,8.65,0.1,12.95
16720,LEANDRO PENA,m,DOM,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",FX,104.0,5.1,7.166,,12.266
16721,LEANDRO PENA,m,DOM,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",HB,124.0,4.7,6.7,,11.4
16722,LEANDRO PENA,m,DOM,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",PB,113.0,5.1,7.466,,12.566
16723,LEANDRO PENA,m,DOM,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",PH,134.0,3.2,6.033,,9.233
16724,LEANDRO PENA,m,DOM,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",SR,123.0,5.6,6.0,,11.6
16725,LEANDRO PENA,m,DOM,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,94.0,5.2,8.433,0.1,13.533
16726,LEANDRO PENA,m,DOM,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,23.0,5.2,8.433,0.1,13.533
16727,LEANDRO PENA,m,DOM,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT2,23.0,4.8,8.833,,13.633
16728,LEANDRO PENA,m,DOM,2023-06-24,2023 central american and caribbean games,aafinal,"san salvador, el salvador",FX,10.0,5.1,7.75,,12.85
16729,LEANDRO PENA,m,DOM,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",FX,25.0,5.1,6.8,0.3,11.6
16730,LEANDRO PENA,m,DOM,2023-06-24,2023 central american and caribbean games,aafinal,"san salvador, el salvador",HB,7.0,5.0,7.55,,12.55
16731,LEANDRO PENA,m,DOM,2023-06-24,2023 central american and caribbean games,final,"san salvador, el salvador",HB,6.0,4.7,7.2,,11.9
16732,LEANDRO PENA,m,DOM,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",HB,3.0,4.9,7.9,,12.8
16733,LEANDRO PENA,m,DOM,2023-06-24,2023 central american and caribbean games,aafinal,"san salvador, el salvador",PB,13.0,5.1,7.4,,12.5
16734,LEANDRO PENA,m,DOM,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",PB,15.0,5.1,7.6,,12.7
16735,LEANDRO PENA,m,DOM,2023-06-24,2023 central american and caribbean games,aafinal,"san salvador, el salvador",PH,13.0,3.3,7.4,,10.7
16736,LEANDRO PENA,m,DOM,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",PH,28.0,3.3,6.1,,9.4
16737,LEANDRO PENA,m,DOM,2023-06-24,2023 central american and caribbean games,aafinal,"san salvador, el salvador",SR,3.0,4.8,7.7,,12.5
16738,LEANDRO PENA,m,DOM,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",SR,17.0,4.8,7.2,,12.0
16739,LEANDRO PENA,m,DOM,2023-06-24,2023 central american and caribbean games,aafinal,"san salvador, el salvador",VT1,6.0,4.8,9.0,0.1,13.7
16740,LEANDRO PENA,m,DOM,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",VT1,21.0,4.8,8.45,0.3,12.95
16741,LEANDRO PENA,m,DOM,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",VT1,10.0,4.8,8.45,0.3,12.95
16742,LEANDRO PENA,m,DOM,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",VT2,10.0,5.2,7.7,0.3,12.6
16743,LEANDRO PENA,m,DOM,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",HB,23.0,4.9,7.866,,12.766
16744,LEANDRO PENA,m,DOM,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",SR,30.0,4.7,7.8,,12.5
16745,LEANDRO PENA,m,DOM,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",VT2,15.0,4.8,8.266,0.4,12.666
16754,EDDIE PENEV,m,BUL,2023-06-08,2023 osijek world challenge cup,final,"osijek, croatia",FX,1.0,5.8,8.3,,14.1
16755,EDDIE PENEV,m,BUL,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",FX,2.0,5.8,8.55,,14.35
16756,EDDIE PENEV,m,BUL,2023-06-08,2023 osijek world challenge cup,final,"osijek, croatia",VT1,5.0,5.2,9.3,,14.5
16757,EDDIE PENEV,m,BUL,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",VT1,8.0,5.2,9.35,,14.55
16758,EDDIE PENEV,m,BUL,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",VT2,8.0,4.4,8.85,,13.25
16759,EDDIE PENEV,m,BUL,2023-06-08,2023 osijek world challenge cup,final,"osijek, croatia",VT2,5.0,4.8,8.9,,13.7
16760,EDDIE PENEV,m,BUL,2023-04-11,2023 senior european championships,qual,"antalya, turkey",FX,53.0,5.6,7.633,,13.233
16761,EDDIE PENEV,m,BUL,2023-04-11,2023 senior european championships,qual,"antalya, turkey",VT1,23.0,5.2,9.066,,14.266
16762,EDDIE PENEV,m,BUL,2023-04-11,2023 senior european championships,qual,"antalya, turkey",VT1,24.0,5.2,9.066,,14.266
16763,EDDIE PENEV,m,BUL,2023-05-25,2023 varna world challenge cup,final,"varna, bulgaria",FX,1.0,5.8,8.566,0.0,14.366
16764,EDDIE PENEV,m,BUL,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",FX,2.0,5.8,8.0,0.3,13.5
16765,EDDIE PENEV,m,BUL,2023-05-25,2023 varna world challenge cup,final,"varna, bulgaria",HB,6.0,4.7,8.533,0.0,13.233
16766,EDDIE PENEV,m,BUL,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",HB,7.0,4.6,8.55,0.0,13.15
16767,EDDIE PENEV,m,BUL,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",PH,23.0,4.9,5.55,0.0,10.45
16768,KEVIN PENEV,m,BUL,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",FX,58.0,6.0,7.633,,13.633
16769,KEVIN PENEV,m,BUL,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",HB,135.0,4.5,6.433,,10.933
16770,KEVIN PENEV,m,BUL,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",PB,121.0,4.5,7.766,,12.266
16771,KEVIN PENEV,m,BUL,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",PH,74.0,4.7,8.066,,12.766
16772,KEVIN PENEV,m,BUL,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",SR,107.0,5.0,7.466,,12.466
16773,KEVIN PENEV,m,BUL,2023-09-30,2023 52nd fig artistic gymnastics world championships,final,"antwerp, belgium",VT1,8.0,5.2,8.966,,14.166
16774,KEVIN PENEV,m,BUL,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,36.0,5.2,9.133,,14.333
16775,KEVIN PENEV,m,BUL,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,9.0,5.2,9.133,,14.333
16776,KEVIN PENEV,m,BUL,2023-09-30,2023 52nd fig artistic gymnastics world championships,final,"antwerp, belgium",VT2,8.0,5.2,9.3,0.3,14.2
16777,KEVIN PENEV,m,BUL,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT2,9.0,5.2,9.366,,14.566
16778,KEVIN PENEV,m,BUL,2023-06-08,2023 osijek world challenge cup,final,"osijek, croatia",FX,8.0,5.8,6.7,,12.5
16779,KEVIN PENEV,m,BUL,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",FX,5.0,6.0,8.1,,14.1
16780,KEVIN PENEV,m,BUL,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",PH,17.0,5.1,8.0,,13.1
16781,KEVIN PENEV,m,BUL,2023-04-11,2023 senior european championships,qual,"antalya, turkey",FX,29.0,5.6,7.966,,13.566
16782,KEVIN PENEV,m,BUL,2023-04-11,2023 senior european championships,qual,"antalya, turkey",HB,84.0,4.4,7.833,,12.233
16783,KEVIN PENEV,m,BUL,2023-04-11,2023 senior european championships,qual,"antalya, turkey",PB,104.0,4.6,7.266,,11.866
16784,KEVIN PENEV,m,BUL,2023-04-11,2023 senior european championships,qual,"antalya, turkey",PH,91.0,4.6,7.2,,11.8
16785,KEVIN PENEV,m,BUL,2023-04-11,2023 senior european championships,qual,"antalya, turkey",SR,72.0,4.6,8.3,,12.9
16786,KEVIN PENEV,m,BUL,2023-04-11,2023 senior european championships,qual,"antalya, turkey",VT1,51.0,5.2,9.0,0.3,13.9
16787,KEVIN PENEV,m,BUL,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",FX,16.0,5.7,6.25,0.1,11.85
16788,KEVIN PENEV,m,BUL,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",PH,15.0,5.4,7.0,0.0,12.4
